review,sentiment
enjoyed asterix book film love film yes admit mix book film character brilliant people showing cgi left right centre already seen several time laughed sock br br course contains main hero asterix astérix obelix obélix dogmatix idéfix time someone new deal br br sense humour like gaul go bless em,1
shining know weird movie movie everyone people claim like horror film always say shining terrific film stanley kubrick classic vision stephen king horror tale madness blood incredible film wither seen heard know line know classic image could forget jack johnny could forget work play make jack dull boy could forget chilling ending film unforgettable honestly opinion kubrick best work know lot argument department lot people say space odyssey clockwork orange even dr strangelove film pioneered film making shining perfected tale isolation madness terrifying image ultimate ghost story crawl underneath skin br br jack torrance jack son danny jack wife wendy arrive overlook hotel closing day elderly african american chef dick hallorann surprise danny speaking telepathically offering ice cream explains danny grandmother shared gift called communication shining danny asks anything afraid hotel particularly room dick tell danny hotel certain shine many memory good advises stay room circumstance danny curiosity room finally get better see room opened danny show injured visibly traumatized jack tell wendy love family seeing wendy think jack abusing danny jack wanders hotel gold room meet ghostly bartender named lloyd danny start calling word redrum frantically scribbling wall go trance withdraws say tony imaginary friend jack sabotage hotel radio cutting communication outside world hallorann received danny telepathic cry help way wendy discovers jack typing endless page manuscript repeating work play make jack dull boy formatted various way horrified jack threatens knock unconscious baseball bat locking storage locker kitchen jack converse grady door locker unlocks releasing danny written redrum lipstick door wendy bedroom look mirror see murder spelled backwards jack pick axe begin chop door leading family living quarter johnny jack legendary image born br br shining one film seriously make time see incredible film still give nightmare jack nicholson performance timeless unforgettable one also feel extremely overlooked shelley duvall scene finding jack rant work incredible look horror see fear face realizing husband mad also another incredible scene jack see ghost woman bathtub honestly one terrifying scene horror cinema reason film well known film perfection simpson shown film film forever stay see trust br br,1
sat watching episode kept glancing clock waiting something happen hour wound thought really going give u big pop end nothing whole family huddled around christmas tree like something hallmark channel fade black br br perhaps one poorest season finale ever seen nothing drum excitement next season thing thrown sort incentive watch next season ambiguous nugget offered agent harris pawing sub sandwich guy new york looking get one guy new jersey wow really would never expect something like mobster edge seat br br almost seems like trying get everyone lose interest start plot line end disappearing show ever seen tease hint rarely deliver br br arab hang bing keep throwing front u magically nothing happens br br paulie knee cap kid tony promised mother nothing would happen son poof gone wind br br many meandering drug montage christopher going endure please get arrested overdose something interesting br br one show used looked forward watching forgetta bout,0
anyone argue fact urban cowboy still best document texas life time period consider following men beat wife get drunk bar nightly get married settle fight commit adultery compete mechanical bull try name movie depicts real life vividly dont make anymore seems current film always people lot money live huge home drive expensive car work movie celebration scene getting trailer pete sake br br anyway watch least week kidding dissected movie end end feel free email learn reason calling documentary consider following scene bud see sissy split amicably honk wave flip bird return half peace sign honking horn add impact tear br br bud mom call approx hour get town sunday see job yet accomplished getting drunk laid x help uncle aunt cover br br live like pig think scene needed think necessary could figure without showing filthy sink god love br br sissy allows wes help ride bull day possibly next day wes kicked crap husband steve asks hey sissy remember wes oh yeah didnt beat husband night let get lesson goin make mention fact seek solace later one bud sissy many fight way take place public gilley br br wedding reception picture taking session oh humanity could least arrange move chair way leg sweatin momma br br conclusion put scene like movie try show insight human psychology documentary real life br br wish director cut,1
johny make one best style exercise making strong film good yakuza story election new yakuza bos beginning war inside organization br br opinion violence wise used context making strong gang film specially love way tell history moving around role inside yakuza family making see violence like way solve problem br br talking technical aspect film good example paused rythmic planified way shooting film one hong kong film year like infernal affair without easy action violence scene confused storyline strongly recommended asian film lover br br sorry english better spanish lol,1
people stated th season south park started trend leaving behind politically biting satire shallow spoof could truth br br episode spoof living dead series satire people treat homeless character say thing like pretending like u want human episode attack culture people ignore lower class often luck br br yes still satire also wonderful spoof could want,1
well begin let say avoid movie br br cost based cartoon series movie make cartoon look br br like hamlet filled emasculated actor seem embarrassed br br lousy camera work terrible music enough product placement br br make want never visit yahoo movie really br br bottom barrel quote new yorker matthew broderick br br rupert everett mug way picture gay abandon br br men spotted rare specie paycheck distance br br pay u million earned watching br br awful,0
shockingly bad movie literally gasped first time seeing blue screen puppet imagine worst blue screen special effect ever saw make somehow far worse combine poorly made rubber play doh puppet look like something semi retarded pre school art class add screeching yngwie malmstein esquire melodic metal guitar solo stuff way loud last way long overall film absolutely awful make feeder look like rashomon one worst movie ever seen every quantifiable metric spiraling dismally downward much like waterlogged turd perpetual slow whirlpool broken rest stop toilet still though film like actium maximus missed bad movie conesseuirs even looking clip youtube someplace movie bit eye opener stomach ride think director may mentally ill though bit debasing watching discus project get sense truly belief created something wonderful guess star war kid gonzo filmmaker mess,0
hilarious insightful perspective dating world portrayed beat comedy first time writer director peter cohen story unfolds four male protagonist meet weekly local diner confer dating woe meet brad good looking wall street playboy quick wit sharp tongue zeek cynical sensitive writer jonathan sexually perplexed nice guy affinity hand cream masturbation eric married guy cherishes weekly encounter single friend hope enlightenment boring banal married existence trial tribulation men single life new york amusingly expressed mirroring sex city hbo new comedy mind married man bring astute light scamming story take twist three singleton meet mia wittily played amanda peet fall seduces uncanny ability conform personality exhibit come realize met fallen love woman chose friendship whipped realistic portrayal dating world one critic failed recognize plain language missed point protagonist caricature real people exaggeration hysterical mixing satire humility taken seriously critic disparagement suggests see movie laugh start finish,1
considering star born made twice already time film came production latest remake freshness attributed fantastic chemistry entire acting ensemble viewer could forgiven believing kris kristofferson barbara streisand couple screen well incredible display pure affection towards one another br br film described past barbara streisand concert film set soap opera storyline however anyone enjoys watching film take beyond living room world character seem truly alive star born well worth hiring price br br incredible soundtrack flawless acting touching reality regard human emotion true frailty life star born film draw world esther hoffman love life john norman howard br br film anyone see beauty real love kind keep devoted person even break heart,1
still believe wes craven responsible piece crap movie worse deadly friend plot stupid acting mediocre film deadly dull know wes craven hate debut last house left absolute masterpiece genre like probably turkey get wrong really like movie real torture sitting watching,0
family mother patricia clarkson father jake weber son erik per sullivan go family get together remote house middle winter accidentally hit deer driving anger local especially otis john speredakos thing slowly slowly go wrong br br expecting worst started watching bulk review site extremely negative well disagree first horror film horror even begin closing minute play like family drama horror element thrown level pretty damn good br br first bad stuff pace way slow jake weber horrible actor way many false dream sequence scare wendigo barely figure film clear view get wendigo end laughable br br good stuff pretty good dramatic script clarkson excellent mother great direction eerie sound effect little scary pretty explicit hot sex sequence clarkson weber actually necessary integrity plot pretty good acting sullivan time speredakos completely unexpected tragic ending br br think many people annoyed film pushed horror film ignore think might like giving,1
saw story plot script make absolute sense samvise brave part without ring character showing blue reason hercules hated everyone one know leelee sobiesky showing true talent two crappy special effect good actor wasting talent mention leelee two talent say awful even nbc tv standard lowest waste way people give mini series many star beyond shame make line final word avoid avoid u considering buying,0
best thing movie name describes plot acting least cannot say warn kind like button labeled push br br segal must run thing move like plane train ship plot remains cover guy fight slowly still beat like mercenary type even blink amazes segal big barn bad guy still cannot hit hallway machine gun clip ammo bullet actually go redeeming feature movie watching nia peeples pound ja rule real name jeffrey atkins quite sound punk floor could spend day watching woman kick foot shoulder like especially wearing outfit like bonus watching jeffy get s kicked fun hoping one kick actually landed sorry time get stupid wannabe tough guy act rapper movie pleeeeease came idea anyway lay odds person decided cameron diaz drew barrymore would pas witty athletic angel br br surprising twist movie politically correct thing jeffy come save day doubt snoop otherwise known momma calvin broadus sound cool refer cal movie throw sign probably saved segal life something,0
stuff going moment mj started listening music watching odd documentary watched wiz watched moonwalker maybe want get certain insight guy thought really cool eighty maybe make mind whether guilty innocent moonwalker part biography part feature film remember going see cinema originally released subtle message mj feeling towards press also obvious message drug bad kay br br visually impressive course michael jackson unless remotely like mj anyway going hate find boring may call mj egotist consenting making movie mj fan would say made fan true really nice br br actual feature film bit finally start minute excluding smooth criminal sequence joe pesci convincing psychopathic powerful drug lord want mj dead bad beyond mj overheard plan nah joe pesci character ranted wanted people know supplying drug etc dunno maybe hate mj music br br lot cool thing like mj turning car robot whole speed demon sequence also director must patience saint came filming kiddy bad sequence usually director hate working one kid let alone whole bunch performing complex dance scene br br bottom line movie people like mj one level another think people stay away try give wholesome message ironically mj bestest buddy movie girl michael jackson truly one talented people ever grace planet guilty well attention gave subject hmmm well know people different behind closed door know fact either extremely nice stupid guy one sickest liar hope latter,1
never understood appeal show acting poor debra jo rupp notable exception plot episode trite uninspiring dialogue weak joke unfunny painful try sit even half episode furthermore link show extremely tenuous beyond style dress scenery background used show seems nothing modern sitcom old unfunny clichéd script modern sitcom dressed depicting show twenty year ago hope gain nostalgic viewer something like happy day wonder year employ technique much effectively actually pleasure watch contrast horrible pathetic excuse show,0
footprint interesting movie somewhat difficult categorize psychological thriller appropriate description think female protagonist alice cespi discovers remember anything last three day clue torn photo hotel also haunted recurring vivid dream science fiction movie belief saw many year ago pursuit truth behind amnesia trust anyone little little becomes obvious visited town hotel located exciting flick whose main virtue virtually impossible predict event unfold particularly end unusual loneliness main character unreliability everyone else ensure good old paranoid feeling present throughout film whereas beautiful color spectacularly filmed sequence make visually attractive movie well important part one nicoletta elmi everyone time favorite redheaded obnoxious child star italian horror extra bonus,1
robert downey jr th century wig dress enough make shudder believe great actor like sam neill actually took part movie whole thing unbelievable especially like merivel cure crazy dance hey presto everyone happy better guess like character merivel much therefore watching whole movie supposed transition whoring buffoon great physician grueling br br also entirely sure think plague well famous fire london took place simultaneously,0
movie lack everything except bobby deol standard mediocre one movie come close act single scene kangana complete fake acting br br great anupam kher guest appearance better minute bobby whole movie music nt compliment movie br br well contrast music bobby upen highlighted well great concept gone completely wrong movie nt proper ending please waste time movie,0
matter one worst film ever made plot go follows slog jungle looking area minute bo go somewhere strip slog jungle give bo another excuse strip back jungle oh look tarzan looking guy strip bo strip kill safari people tarzan looking guy fight scene save bo bo strip run credit run credit run,0
really say glad knitting sock watching movie would angry wasted hour life acting terrible plot even worse scene meant serious husband laughing loud highly recommend movie people like version mstk,0
happens one favorite horror film rich classy production boasting excellent cast ensemble actor beautiful location cinematography haunting musical score intelligent novel plot theme atmosphere dread menace reminiscent classic film rosemary baby shining wherein young vulnerable woman find victimized supernatural force old creepy building macabre past cristina raines play top new york city fashion model named alison parker happy outgoing exterior mask deeply conflicted troubled soul evidenced revelation past attempted suicide twice teenage girl walking degenerate father cavorting bed two woman rip silver crucifix neck toss floor second time married lawyer boyfriend wife supposedly committed suicide learning affair telling beau played suitably slimy chris sarandon need live year answer newspaper ad fully furnished spacious one bedroom apartment old brooklyn height brownstone building actually exists located montague terrace right brooklyn height promenade remsen street producer actually filmed inside building apartment paying resident inconvenience course real estate agent miss logan ava gardner seems interested alison take apartment interest cannot solely explained commission would earn especially quickly drop rental price month alison agrees upon leaving building miss logan notice elderly man sitting apparently staring top floor window miss logan identifies man father halliran tell alison blind alison response logical blind look moving alison meet resident building including lesbian couple played sylvia mile beverly angelo provide alison uncomfortable welcome building alison mental health physical well soon start deteriorate plagued splitting headache fainting spell relay concern miss logan sleep disturbed nightly basis clanging metal loud footstep coming apartment directly dumbstruck learn apart blind priest one lived building last three year summoning courage one night confront nocturnal tormentor arm butcher knife flashlight enters apartment upstairs confronted cancer riddled specter dead father us knife self defense come police investigate find sign violence apartment corpse blood nothing yet alison fled building collapsed street covered blood turn nary mark alison realize film denouement brownstone purpose put reason reason whose origin date back biblical story garden eden angel uriel posted entrance guard devil unknowingly primed prepped catholic church assume important role one guarantee soul damned two suicide attempt saved time invisible neighbor turn quirky oddball different agenda mind competent intelligently done film one surprisingly portrays church representative mostly sympathetic light,1
two year iranian embassy siege involved dramatic sa rescue balcony war argentina falkland island currently taking place better film make gung ho sa film creates iranian hostage siege whilst using britain number one action hero day lewis collins throw edward woodward well known actor got winner hand well maybe film make situation serious enough whilst acting quite second rate like movie long episode professional without formula film go nowhere fast quite predictable maybe cubby brocoli watched film decided ditch lewis collins touted james bond replacement roger moore watch fan lewis collins sa stuff general save time,0
amen magsel lot confusion going first know movie purchasing henry cele star every one bought movie thinking miniseries letdown would comedy young girl raped david hasselhoff spelling ok popcorn tv believable film english accent love story movie supposed young man rise military power slave ship captain getting jiggly english maiden looking daddy br br paid movie would call police would crime,0
winter approach state owned broadcaster abc decided reason partial jane austen festival sunday night commenced twelve year old movie length version emma last sunday recent version three novel persuasion northanger abbey mansfield park come br br curious thing production e television network script ever reliable andrew davy appeared almost simultaneously two much bigger budget movie version one starring gwyneth paltrow clueless modernized version starring alicia silverstone transported plot beverly hill perhaps result even kate beckinsale lead production sank without trace br br general rule much lost novel shrunk fit feature movie length adaptation one tends enjoy remember adequate room develop story character outstanding example brideshead revisited minute episode back compare ordinary movie length version pride prejudice brilliant six part tv mini series novel filmed page page novel often good one adapt wonderfully film atonement recent example novel jane austen sort need time space exert full charm br br given shortcoming type adaptation production ok kate beckinsale give emma right mix self assuredness vulnerability mark strong forthright mr knightly reminded jane tended recycle character  knightly articulate version moody mr darcy p p samantha morton rather limp harriet prunella scale got blabbermouth miss bates perfectly  sybil fawlty speed bernard hepton emma feeble father also excellent saw damp countryside mud poverty well posh interior case anyone thought particularly idyllic age everybody br br even though condensed adaptation oddly slow place  conversation rather stilted even allowing formality time look film sure might due use reaction shot br br like filmed period stuff perfectly nice example compare well paltrow version anyway come,1
excellent example early bette davis talent production average timeframe cannot understand owner right film put dvd owner please please release would buy immediately seen thirty year television remember well,1
lady gentleman show begin documentary film structured three chapter one chronologically arranged first present classical physic link einstein second study depth quantum physic enters string theory last reveals everything theory difficult concept used introduced simple way daily object although must believe without checking scientist even scientist film masterpiece fabulous technique way produced really import story story,1
still read single dan brown book watched movie adaptation fall game rate one previous scope really actually one thriller race time filled puzzle br br plot twisted imaginative cast excellent never great fan hank delivers well noticed jean shirt one spilled blood search one like vain italian searcher brilliant newcomer really applauded ewan macgregor portrayal inner faith calm really impressive br br really like debate science religion action taking place vatican felt like vacation last sure help add new convert christianism gold man presence displayed one would ask charity mean woman dismissed church life whereas stand half believer,1
love bad shark movie really laugh hysterically scifi channel marathon culminating premier new original picture hammerhead shark frenzy based preview looked like going highly amusing essentially remake benchley creature really prefaced showing shark attack megalodon shark movie hilarity best mood ready go bring hammerhead mad scientist man oh god movie wrong br br wrong wrong wrong br br sick twisted messed br br theoretical reproduction worst friend drugged girl brought suspended animation strapped table screaming head shark human hybrid fetus absolutely insane scientist deliberately implanted womb want jesus monkey call disturbing br br really plot work hmmm thought mad scientist son died cancer brought back life combining dna hammerhead shark shark succumb cancer hammerhead reproduce via placenta oh look perfect amphibious created next evolution human race know let make reproduce darned shark gene made son bloodthirsty instead raping hot babe keep sending little jungle paradise keep eating check among random people way unimportant plot twist ended research island woman son engaged died bet lead extremely touching heartfelt reunion woman going impregnate mad scientist indicates thrashing shark person tank sweet br br watch movie ever,0
disney movie dare something different least awarded effort hole make mistake one would expect disney movie troubled teenager put camp first time event explained detail flashback scene really serve purpose present several mature topic may surprise viewer must admit first bit put seriousness movie soon realized endure moment see beauty story besides story movie also good job questioning method used correctional facility one example caveman forbidden teach zero read dig hole order build character like learning read contribute hole movie smart beautiful must watch,1
long advertisement movie death tunnel although interesting history waverly hill sanatorium whole ghost theory interpretation ghost orb duplicate dust front flash camera ectoplasmic mist someone cigarette smoke lit camera flash see shadow people drew outline around blurry distortion image scientific explanation suggested phenomenon paranormal perhaps event one would see believe sure make plan visit sanatorium next vacation louisville kentucky,0
ok first steve irwin rest peace loved many fan movie movie crocodile hunter tv program bad acting bad script bad directing steve capturing teaching u animal entertaining animal seeker specialist million miss whole movie idea big mistake plot broken almost non existent casting horrible acting even worth elementary school level actor direction must faulted well get half way decent performance actor matter bad script must good first place could written better script wish never see movie course watched son friend insisted upon seeing instead scooby doo live action son discriminating liked movie alright still never asked see want fond memory steve irwin buy series dvd avoid movie like plague steve know want remembered movie respect avoid movie,0
interesting topic pathetic delivery script direction br br hero mile thaw emergency world first life restoration surgery fun begin underlying issue mile soul used explain quasi erratic behaviour indirectly responsible two death believe total number death minute br br livlier side mile prefers odd glass brandy blazing fireplace young maturing female cousin finale indeed justice film br br thought producer parted create tripe j feigelson script writer sole producer look like learn lesson bring interesting idea life one view writing credit support credibility script br br available dvd truly scary forever bottom shelf vhs format br br incarnated human without soul default evil entity br br score offer minimal support even form jerry goldsmith could save br br deserved time slot tv touch entertaining infomercial test pattern competing time viewing br br thankfully spawn sequel ala wes craven nightmare franchise chiller return return mile something like br br despite rating still recommend movie great example kill acting script writing career apply directing however wes craven eternally exempt due sole good piece nightmare elm street,0
american come expect crapiness par course come horror unknown director directing unknown actor acting unknown writer truly expect suck suck becomes night success br br night success weekend month success blow start finish recommendation go knowing suck enjoy something better keep back way back burner entertaining way watching elderly cross busy street rush hour expect much almost never get hit actual car lot hoopla,0
gene hackman get busted prison nameless government agency want assassination given course hackman proficient skill job br br nobody tell anything though given audience given bit piece information supposed suspenseful instead annoying boring br br hackman go mission getaway messed guy top mysterious entity order everybody dead cover everyone cast dy end really care br br one reviewer pointed film originally twice long almost three hour got chopped quite bit maybe something really lost translation tend think mercy act audience br br talented cast people like richard widmark candice bergen mickey rooney eli wallach edward albert thoroughly wasted crime br br never find federal agency fbi cia dea even irs,0
reminds born believer going minister never actually thought would minister even graduate high school almost positive would raptured heaven would ever happen discovered christianity bunch rubbish atheist prof saved always saved doctorine christian tell u real elf true leave many year devout born believer yes really saved prayed silly sinner prayer heart br br christian read bible would discover god think like rape genocide abortion many atrocity alright according might surprised learn word rapture mentioned,0
first time saw date thought awesome movie br br second time saw last night tv still suck br br love story suck julia portray street hooker repulsive librarian miniskirt heel tough shell tortured anguished enraged starving anything else hooker character flawed like comparing cubic zircon diamond two simply fit matter look like br br cast felt worth watching bitchy saleswoman excellently cast fine job hated second screen real definition minor role ok movie entirely trash two ignorant saleswoman saved film br br aside two woman sale people rest cast including big name crap either everybody as kisser absolutely reason fill dialog movie aside complimenting julia robert kissing as richard gere br br movie walk around high heel tight skirt beverly hill people leer guy work hotel gawk baseball bat struck face br br reality woman dressed nine beverly hill hooker prostitute higher degree since wearing gaudy madonna looking jewelry patent boot look others br br hotel cast sickeningly sad watch anybody real character le minute screen time br br insult romantic movie comedy drama even prostitute face wealthy customer daily basis hope life work perfect br br story julia robert pimped yes pimped multimillionaire business suit limousine br br still owned still told act move wear say go controlling street pimp folk disney buena vista butter make easier swallow br br richard gere black man gold tooth ak side instead attaché case movie would woman struggle get away harshness prostitution story different character make different outlook br br oh yeah change white man black man asian spanish land business deal changed deal weapon narcotic entire concept romantic comedy thrown away br br far concerned pretty woman still trash dressed ribbon bow br br like year ago understand led hollywood hype hate see past pretty decoration called love br br movie romantic comedy story control woman long mean income br br insult strong woman weak woman woman general well television screen br br hate yes suck yes would recommend well maybe really hated br br review get posted see br br anywayz,0
usual commenter website seeing underrated movie endeavour write comment remark fun watching movie perhaps cat everything wish could going post spoiler reveal plot thing really found amazing way manipulates people divine underrated movie lack argument usually go enjoy speak little go movie fun really enjoyed h stayed dark room must seen delight fade away let try critical thank reading,1
although snippet part documentary hinting necessity recreational drug law reform well developed contrast many snippet feel drug happen currently illegal scourge imaginable solution incarceration even guilty even mere possession drug br br although program whole leaf viewer impression drug war largely futile exercise waste money deserves praise almost nothing documentary address real problem total war merely posse illegal drug obviously cause contributes real problem drug warrior would tell asked think drug war designed solve example many minute spent surge violence associated rising popularity crack cocaine point program even hint law designed suppress crack cocaine make impossible drug seller enforce contract business arrangement court law forcing resort violence stay business instead seeing law important cause violence drug seem take brunt blame inexplicably alcohol prohibition violence ensued subsequent reversal prohibition totally ignored program br br program help perpetuate ridiculous stereotype drug user primary force driving expensive problematic drug war possibility incorporating drug alcohol happy successful life really touched use drug excess probably going cause personal problem user drug excess like alcohol user alcoholic br br want point view someone belief adult moral right incarcerated life ruined criminal justice system using drug government mostly arbitrary political reason rather reason based sound social policy legitimate science decided totally prohibit whose user decided metaphorically wage war forget none br br hand hardly category anti drug propaganda mostly interesting neutrally presented history drug th century united state like marijuana lsd heroin cocaine mdma oxycontin significant element various people point view regard drug law thoughtful well informed slanted favor drug warrior mentality especially respect drug marijuana br br criminal justice system along often harsh life ruining penalty obviously answer appropriate answer every single social problem unfortunately epidemic nation yet unnamed disease whose primary symptom lack imagination respect social policy come certain drug lack compassion fellow human prejudice people use drug governmentally approved perhaps vested interest growth prison policing industry horrid apathy regard human dignity morally wrong kidnap incarcerate people unless damn good reason mere possession arbitrarily selected group drug clearly reason really primary issue come drug yet program ignores br br sum part program neutrally present history without feeding stereotype drug user heart drug war mentality pretty good interesting entertaining come presenting rational non radical point view regard drug policy giving viewer example people drug problem also many people successfully incorporate drug happy successful life pretty disappointing,0
one movie watched wondered watch find interesting truck driver find realistic never used lot lizard ever seen heard one traveling around country brand new seventy thousand dollar rv either br br thing pimp never sampled lady question end movie well still really getting buck cut prostitute get well cut yeah br br still laugh lot lizard comment ivey made lot lizard screw anything buck men dressed woman something equally weird meaning better may still prostitute get paid better br br story young woman wanted something life dead end job living home remember embarrassed mother basically thing dead end job least roof head job turned five trick road wonder made worth guess,0
usa movie like take nap long hot sunday afternoon feel great close eye let worry drift away soon lost one intense lucid dream know dreaming still wake want go flow soon kind weird alice wonderland story complete character think could dream telling kind crazy stuff war peace taking trip past even future br br dream start get heavier feel like going path control maybe want wake try open eye destruction sadness confusion scary voice telling could truth could lie seeing image flicker change get clear even want see brain creating br br finally lost myth world realize end come end world end dream wake next br br maybe write dream know dream like happen often better pay attention br br maybe crack beer forget whole thing bad idea forget,1
majored western history student college seeing view world war ii quite discomforting whole completely wrong world war ii graphic bloody affair ever occur world history axis power conducted many crime humanity still view today correct many people forget every german soldier exterminate jewish population every japanese soldier swung samurai sword around flew kamikaze mission every italian soldier fascist soldier axis power normal people like caught terrible conflict happened fighting country loved br br battle stalingrad arguably lethal battle world history casualty sustained course battle film stalingrad follows german platoon leader lieutenant von witzland reassigned eastern front battle soviet stalingrad von witzland act sort main character two men rollo fritzi normal men seem completely unaware happening back germany poland br br film follows course battle film overall bleak come portrayal combat soldier life battle shown numerous gruesome battle intense violence outside battle including firing squad sequence overall battle earliest example know portray loss limb overall face death sequence violence much inspiration saving private ryan battle sequence seem come film br br film aim make german completely innocent everything film several higher ranking officer army portrayed usual view people use evil soldier normal people often speak home film make clear quite quickly german responsible happened holocaust country army entirely oblivious fact genocide taking place film make clear soldier germany army simply fighting cause really understand wished return home rather freezing negative degree temperature russia br br film really show hellish war especially world war ii battle scene shock gritty realism story quite easy follow simply following platoon battle war film expect much happiness seeing leave bit depressed mood seeing life soldier eastern front faced recommended child br br star,1
connery could bring particular style line like fatima crash bond arm water ski super agent nassau apologizes oh reckless made wet super agent reply yes martini still dry br br barbara carrera make great villain stealing show spectre executioner fatima blush fatima number spectre chain command gorgeous assassin take intense sensation pleasure killing br br fatima assumes deadly characteristic fiona proving one bond toughest adversary victim vanity good want world know vanity downfall using every possible approach eliminate fatima wild cunning woman make love man kill br br austrian actor klaus maría brandauer largo make formidable opponent referred number one spectre chain command largo resides bahamas travel aboard super yacht flying saucer br br max von sydow becomes fourth actor appear spectre chief ernst stavro blofeld plotting put world ransom br br kim basinger take part owned lovely french actress claudine auger domino mistress largo soon fall deeply love rescuer br br black actor bernie casey becomes sixth actor play cia agent felix leiter jack lord cec linder rik van nutter norman burton david hedison br br edward fox portrays new unsympathetic pamela salem third actress play miss moneypenny lois maxwell first barbara bouchet second br br valerie leon sexy lady bahamas fished blue water saved life making love room valerie sardinian hotel receptionist spy loved bond anya arrive seeking stromberg br br prunella gee shrublands physical therapist patricia saskia cohen tanugi nicole bond secret service contact south france br br gavan herlihy jack petachi u air force communication officer duplicate president united state eye print arm two cruise missile nuclear warhead br br rowan atkinson bumbling foreign officer nigel small fawcett alec mccowen algernon armorer provides formidable item br br like see connery playing tense battle will disguised masseur attacked robot controlled shark giving away considerable amount money tango dance thrown medieval dungeon miss second two unofficial james bond film,1
enjoyed movie ever since first saw theatre movie cast character script come together perfect synergy one character illustrate truth getting best people working together harmoniously building team achieving goal without ever preaching morality situation crafted well consistent movie opening premise tension build nicely humor clean consistent throughout movie manages pull right root character laugh pretty well way feel good movie good come br br amazes movie appears simple long term entertaining music perfect copy music typical serious post war navy movie help create humor point greatness eye beholder scene credit great music video navy deserve full screen special feature scene cut crafted well casting acting right br br movie classic great ever made without pretension fact lack pretension make much fun watch love guy gal br br day thought film wondered whether available dvd good fortune come u dvd came may headed store snapped copy wife enjoyed another hilarious night front big screen rated movie come together level far better many high budget film oscar winner entertainment br br listen fox home video great movie vault shame find cheap shot dvd badly degraded tint color year since release restore color present film meant seen gladly pay buck get picture right grateful copy give u eye candy film deserves recreating credit sequence full screen music video special feature,1
oh dear disappointed movie rip japan ringu well guess u made version well least outright remake sad much enjoy watching filipino movie know great thing come little country believe happen claudine kris big name surprised would affiliated plagiarism aspiring movie maker philippine stoop low make money many movie buff watching movie filipino put enjoying,0
really sure even begin describe bad movie like bad film often entertaining love bad special effect bad acting bad music inept direction exception music better expected movie quality br br special effect amazingly bad worst seen since nintendo scene watch include thunderchild woman crushed mechanical foot big ben scene train wreck wow many bad effect plus side though scene alien walker well done br br acting bad could possibly based directly h g well book good source material almost though actor trying top make funny mustache single distracting piece facial hair seen long time course half movie contains acting rest character walking around aimlessly poorly rendered effect shot br br say timothy hines inept director would injustice inept director use different colored filter shot particular reason use poorly rendered background even inside scene bad green screening amazing man ever got approval direct movie imagine would possible turn brilliant book bad movie bravo mr hines bravo br br advice anyone plan see movie friend enjoy bad movie drink play poker watching keep drinking maybe make way make excellent bad movie fun laugh silly disaster,0
refreshing watch beautiful movie director maintained focus main subject without venturing side plot doctor family story hospital patient typical bollywood assembly line product kept narrative simple comprehend made sure actor true character supposed portray rustic way grandfather clinic cold unemotional behavior surgeon zeal social worker gave movie feel genuineness also glad director fall temptation adding song special effect reduce level anand safar couple scene toward end movie boy visiting blind child blind worker workplace also final scene boy clap sound splashing bird chirping sure make eye misty br br many bollywood player realize oscar committee member value simplicity subject genuineness brevity movie glitz glamor shwaas certainly better nomination lagaan dealt subject already beaten death mpaa member willingly going suffer hour jingoistic drama lot song dance br br look forward movie director sandeep sawant future,1
sex ever farm animal tag line movie probably still misleading br br far one boring movie pleasure try watch lately found dvd lying around friend house made sad mistake burning br br unable tell detail without spoiling movie detail movie try imagine someone making movie thing c span fictional movie time le interesting boring debate c span br br think conspiracy somewhere movie unable tell exactly gouched eyeball threw richard gere,0
ya know idea everybody else teenage life reflect folk knew hung around let alone case wondering pristine clean cut pat boone type teen ever thing br br look saying teenager easy better well actually best teen movie time fast time ridgemont high kid knew realistic got back maybe br br crap low rent version fast time even much moment enough recommend even claim teen back relate lead girl girl nothing please really wanted keep virginity would case film would made pure crap bad staple left behind time capsule cinema teen young adult early,0
disney bill paxton fine job conveying story based fact like game golf appreciate story one man struggle overcome odds could based sport simply situation involves competition though one happens related golf problem story would liked see bit deeper main character esp mr ouimet mr francis ouimet typical young man time turn century america class line well delineated woe anyone deigns try rise class standing bit historical research biggest question indeed answered satisfaction although circumstance bit different portrayed film came away feeling content thoroughly enjoyed movie believe,1
operative rule making film seems never make minute scene make minute scene principle set right start interminably long portrayal graduation harvard class point scene suppose introduce primary figure story give bit background somewhat effective comparing idealism harvard graduation ceremony realism life johnson county wyoming keep going going set stage film feature repeated stretch mind numbing nothingness made even worse fact found significant amount dialogue almost incoherent end even watch one sitting got half set aside couple day could drag back see turned br br reaction movie many way shame positive performance generally high calibre especially kris kristofersson averill christopher walken champion isabelle huppert ella basic story interspersed around ever present mind numbing nothingness potentially interesting focusing effort immigrant establish johnson county local cattle company effort stop killing number collaboration government military also absolutely breathtaking scenery shot said whole thing could frankly done half time end potential positive washed mind numbing nothingness movie seems revolve around seriously,0
